ability	source_sheet	trial	subject	value
Low ability	ppk_1	22	17	0.6060478614444444
Low ability	ppk_1	22	18	0.5421938278444444
Low ability	ppk_1	22	19	0.7112430928222223
Low ability	ppk_1	22	20	0.5602099313777779
Low ability	ppk_1	22	21	0.486022355
Low ability	ppk_1	22	22	0.47613189066666667
Low ability	ppk_1	22	23	0.42156166059999994
Low ability	ppk_1	22	24	0.7936075279333333
Low ability	ppk_1	22	25	0.4346099606
Low ability	ppk_1	22	26	0.5885458747111111
Low ability	ppk_1	22	27	0.41580868451111114
Low ability	ppk_1	23	1	0.8404927741555556
Low ability	ppk_1	23	2	0.9976081184444444
Low ability	ppk_1	23	3	0.3977812349555556
Low ability	ppk_1	23	4	0.5113810602222223
Low ability	ppk_1	23	5	0.5024083891111112
Low ability	ppk_1	23	6	0.5869146673777778
Low ability	ppk_1	23	7	0.7112856568666667
Low ability	ppk_1	23	8	0.7866216601999999
Low ability	ppk_1	23	9	0.22782627775555553
Low ability	ppk_1	23	10	0.6655187780444445
Low ability	ppk_1	23	11	0.6410817935333333
Low ability	ppk_1	23	12	0.822448704711111
Low ability	ppk_1	23	13	0.7834740904222223
Low ability	ppk_1	23	14	0.6794333949777777
Low ability	ppk_1	23	15	0.2992021580888889
Low ability	ppk_1	23	16	0.6908587892666667
Low ability	ppk_1	23	17	0.4673044614222222
Low ability	ppk_1	23	18	0.3214255714222222
Low ability	ppk_1	23	19	0.4939604647333333
Low ability	ppk_1	23	20	0.3689299064666667
Low ability	ppk_1	23	21	0.5941036318444444
Low ability	ppk_1	23	22	0.5823323313111111
Low ability	ppk_1	23	23	0.3953220535777778
Low ability	ppk_1	23	24	0.7790138058888889
Low ability	ppk_1	23	25	0.4181350671333333
Low ability	ppk_1	23	26	0.5237020691777778
Low ability	ppk_1	23	27	0.5107163438222222
Low ability	ppk_1	24	1	0.8205219057111112
Low ability	ppk_1	24	2	0.8273079098222221
Low ability	ppk_1	24	3	0.37848810391111115
Low ability	ppk_1	24	4	0.48791761559999997
Low ability	ppk_1	24	5	0.6151239822444444
Low ability	ppk_1	24	6	0.7016995070222222
Low ability	ppk_1	24	7	0.5613463468222222
Low ability	ppk_1	24	8	0.7657706019777777
Low ability	ppk_1	24	9	0.33270101348888886
Low ability	ppk_1	24	10	0.6539548071555555
Low ability	ppk_1	24	11	0.7013463506444445
Low ability	ppk_1	24	12	0.8008007038222221
Low ability	ppk_1	24	13	0.5928720703555556
Low ability	ppk_1	24	14	0.8911631015555556
Low ability	ppk_1	24	15	0.34647185924444446
Low ability	ppk_1	24	16	0.5143201767333334
Low ability	ppk_1	24	17	0.42775113724444447
Low ability	ppk_1	24	18	0.3773068460444445
Low ability	ppk_1	24	19	0.6329215096888889
Low ability	ppk_1	24	20	0.5522639620444445
Low ability	ppk_1	24	21	0.4384279842666667
Low ability	ppk_1	24	22	0.44030161042222216
Low ability	ppk_1	24	23	0.41356926935555555
Low ability	ppk_1	24	24	0.7620683447777777
Low ability	ppk_1	24	25	0.42368892971111105
Low ability	ppk_1	24	26	0.4602225320444444
Low ability	ppk_1	24	27	0.5835455623555555
Low ability	ppk_1	25	1	0.6829599725333333
Low ability	ppk_1	25	2	0.6011873316222223
Low ability	ppk_1	25	3	0.36832750257777774
Low ability	ppk_1	25	4	0.6721335021555556
Low ability	ppk_1	25	5	0.6752062753999999
Low ability	ppk_1	25	6	0.6091877664666666
Low ability	ppk_1	25	7	0.6782122713111111
Low ability	ppk_1	25	8	0.6008392116
Low ability	ppk_1	25	9	0.32942710979999995
Low ability	ppk_1	25	10	0.7880102482666668
Low ability	ppk_1	25	11	0.5553764770444444
Low ability	ppk_1	25	12	0.6281837073555555
Low ability	ppk_1	25	13	0.7062223159333333
Low ability	ppk_1	25	14	0.8185216230666668
Low ability	ppk_1	25	15	0.3529828998666667
Low ability	ppk_1	25	16	0.5127024823333334
Low ability	ppk_1	25	17	0.30092195957777773
Low ability	ppk_1	25	18	0.38360859026666666
Low ability	ppk_1	25	19	0.5210676877111111
Low ability	ppk_1	25	20	0.48315487862222223
Low ability	ppk_1	25	21	0.631070756711111
Low ability	ppk_1	25	22	0.642860325111111
Low ability	ppk_1	25	23	0.4449015873333333
Low ability	ppk_1	25	24	0.6295714690222222
Low ability	ppk_1	25	25	0.4401512600666666
Low ability	ppk_1	25	26	0.6232880748888889
Low ability	ppk_1	25	27	0.6255964168666667
Low ability	ppk_1	26	1	0.7925436645999998
Low ability	ppk_1	26	2	0.3493650778444444
Low ability	ppk_1	26	3	0.35004571275555557
Low ability	ppk_1	26	4	0.5186833939333334
Low ability	ppk_1	26	5	0.7242672982666666
Low ability	ppk_1	26	6	0.7074719125555555
Low ability	ppk_1	26	7	0.7373216053111111
Low ability	ppk_1	26	8	0.7333399348
Low ability	ppk_1	26	9	0.47148936746666664
Low ability	ppk_1	26	10	0.7548704469333334
Low ability	ppk_1	26	11	0.6918872099555555
Low ability	ppk_1	26	12	0.574440547311111
Low ability	ppk_1	26	13	0.7439203743777777
Low ability	ppk_1	26	14	0.6089910693555556
Low ability	ppk_1	26	15	0.5019618618
Low ability	ppk_1	26	16	0.4877808636
Low ability	ppk_1	26	17	0.38342722168888893
Low ability	ppk_1	26	18	0.49327491831111114
Low ability	ppk_1	26	19	0.48874857284444445
Low ability	ppk_1	26	20	0.6325190697333333
Low ability	ppk_1	26	21	0.7050476210888889
Low ability	ppk_1	26	22	0.48383685437777774
Low ability	ppk_1	26	23	0.6024409995777779
Low ability	ppk_1	26	24	0.7462820209111111
Low ability	ppk_1	26	25	0.43158786379999997
Low ability	ppk_1	26	26	0.8426739033111111
Low ability	ppk_1	26	27	0.6480474325555555
Low ability	ppk_1	27	1	0.6684173115333333
Low ability	ppk_1	27	2	0.4064204862444445
Low ability	ppk_1	27	3	0.3411712715333333
Low ability	ppk_1	27	4	0.5992233142
Low ability	ppk_1	27	5	0.7397498744888887
Low ability	ppk_1	27	6	0.7296963938888889
Low ability	ppk_1	27	7	0.9145333326888889
Low ability	ppk_1	27	8	0.5396820824222222
Low ability	ppk_1	27	9	0.33722982324444445
Low ability	ppk_1	27	10	0.7531548338222223
Low ability	ppk_1	27	11	0.5501702242222223
Low ability	ppk_1	27	12	0.49234052486666663
Low ability	ppk_1	27	13	0.7597242333555555
Low ability	ppk_1	27	14	0.5157826640222223
Low ability	ppk_1	27	15	0.3842833587555556
Low ability	ppk_1	27	16	0.42993506882222216
Low ability	ppk_1	27	17	0.5435116153777778
Low ability	ppk_1	27	18	0.5430208164888889
Low ability	ppk_1	27	19	0.38702296275555553
Low ability	ppk_1	27	20	0.6532003490666666
Low ability	ppk_1	27	21	0.9179774613333334
Low ability	ppk_1	27	22	0.5404950284666666
Low ability	ppk_1	27	23	0.42539452257777777
Low ability	ppk_1	27	24	0.6224767979777778
Low ability	ppk_1	27	25	0.24084373144444446
Low ability	ppk_1	27	26	0.9432638986666667
Low ability	ppk_1	27	27	0.46207559719999997
Low ability	ppk_1	28	1	0.7597124507111112
Low ability	ppk_1	28	2	0.38724493717777775
Low ability	ppk_1	28	3	0.33261974466666666
Low ability	ppk_1	28	4	0.6342747944222222
Low ability	ppk_1	28	5	0.783441159711111
Low ability	ppk_1	28	6	0.7889827096666667
Low ability	ppk_1	28	7	0.8330330221111111
Low ability	ppk_1	28	8	0.48284256117777774
Low ability	ppk_1	28	9	0.31971537480000006
Low ability	ppk_1	28	10	0.8472789944444444
Low ability	ppk_1	28	11	0.6772595482666667
Low ability	ppk_1	28	12	0.4546594827333334
Low ability	ppk_1	28	13	0.5999874903111111
Low ability	ppk_1	28	14	0.48736958931111113
Low ability	ppk_1	28	15	0.5817097454
Low ability	ppk_1	28	16	0.4006943316888889
Low ability	ppk_1	28	17	0.6285457734888888
Low ability	ppk_1	28	18	0.7414691454000001
Low ability	ppk_1	28	19	0.5646302427333333
Low ability	ppk_1	28	20	0.7338808730444444
Low ability	ppk_1	28	21	0.9736461711111112
Low ability	ppk_1	28	22	0.5768783133555555
Low ability	ppk_1	28	23	0.6105405416444444
Low ability	ppk_1	28	24	0.7327589819555556
Low ability	ppk_1	28	25	0.39874462060000004
Low ability	ppk_1	28	26	0.870285968
Low ability	ppk_1	28	27	0.6251512782
Low ability	ppk_1	29	1	0.7942598900444445
Low ability	ppk_1	29	2	0.37432489155555554
Low ability	ppk_1	29	3	0.3540553471555555
Low ability	ppk_1	29	4	0.8566500750888889
Low ability	ppk_1	29	5	0.8480374874888889
Low ability	ppk_1	29	6	0.7199712393777778
Low ability	ppk_1	29	7	0.8186580796666667
Low ability	ppk_1	29	8	0.5159339215555555
Low ability	ppk_1	29	9	0.31542891435555553
Low ability	ppk_1	29	10	0.792967498
Low ability	ppk_1	29	11	0.7243248456
Low ability	ppk_1	29	12	0.43904614797777786
Low ability	ppk_1	29	13	0.5362005689777778
Low ability	ppk_1	29	14	0.49542391766666666
Low ability	ppk_1	29	15	0.5247790653555555
Low ability	ppk_1	29	16	0.48571729362222227
Low ability	ppk_1	29	17	0.7309440993999999
Low ability	ppk_1	29	18	0.7398358589111113
Low ability	ppk_1	29	19	0.643888461
Low ability	ppk_1	29	20	0.8241943912888888
Low ability	ppk_1	29	21	0.8770306337111111
Low ability	ppk_1	29	22	0.7006517684888888
Low ability	ppk_1	29	23	0.7110346524666666
Low ability	ppk_1	29	24	0.6690930740222223
Low ability	ppk_1	29	25	0.6426778705333334
Low ability	ppk_1	29	26	0.7299297127777776
Low ability	ppk_1	29	27	0.7251640853111111
Low ability	ppk_1	30	1	0.8120074977777779
Low ability	ppk_1	30	2	0.3603076326666666
Low ability	ppk_1	30	3	0.5338106905111111
Low ability	ppk_1	30	4	0.9848685686666667
Low ability	ppk_1	30	5	0.7247837468666666
Low ability	ppk_1	30	6	0.6923619984888889
Low ability	ppk_1	30	7	0.6412108241777777
Low ability	ppk_1	30	8	0.5118128372888889
Low ability	ppk_1	30	9	0.5160179579111112
Low ability	ppk_1	30	10	0.8055792551111112
Low ability	ppk_1	30	11	0.7440158694444445
Low ability	ppk_1	30	12	0.41849519820000003
Low ability	ppk_1	30	13	0.6908363814
Low ability	ppk_1	30	14	0.4983871398888889
Low ability	ppk_1	30	15	0.6934779546222222
Low ability	ppk_1	30	16	0.7155487796000001
Low ability	ppk_1	30	17	0.7915073745111111
Low ability	ppk_1	30	18	0.7558250384666666
Low ability	ppk_1	30	19	0.7527139801999999
Low ability	ppk_1	30	20	0.855874781511111
Low ability	ppk_1	30	21	0.6325185423777778
Low ability	ppk_1	30	22	0.8248078549777778
Low ability	ppk_1	30	23	0.9610423481333333
Low ability	ppk_1	30	24	0.8103203251777776
Low ability	ppk_1	30	25	0.7190078089777779
Low ability	ppk_1	30	26	0.5122055538222222
Low ability	ppk_1	30	27	0.752430201
Low ability	ppk_1	31	1	0.688404858688889
Low ability	ppk_1	31	2	0.34613546019999997
Low ability	ppk_1	31	3	0.7579142126666666
Low ability	ppk_1	31	4	0.8077114809333333
Low ability	ppk_1	31	5	0.7655075882666665
Low ability	ppk_1	31	6	0.7863120474888888
Low ability	ppk_1	31	7	0.7158994158444444
Low ability	ppk_1	31	8	0.6377510232222222
Low ability	ppk_1	31	9	0.5539120474
Low ability	ppk_1	31	10	0.6350539120888888
Low ability	ppk_1	31	11	0.5912558751333333
Low ability	ppk_1	31	12	0.3955064913111111
Low ability	ppk_1	31	13	0.9041964548888889
Low ability	ppk_1	31	14	0.6599954206444445
Low ability	ppk_1	31	15	0.7183947441777777
Low ability	ppk_1	31	16	0.7713537523333334
Low ability	ppk_1	31	17	0.7899743179777777
Low ability	ppk_1	31	18	0.6092791164666667
Low ability	ppk_1	31	19	0.7661228188666667
Low ability	ppk_1	31	20	0.7609701099777776
Low ability	ppk_1	31	21	0.36532449253333327
Low ability	ppk_1	31	22	0.8283424187555556
Low ability	ppk_1	31	23	0.9889488297777778
Low ability	ppk_1	31	24	0.6797451782
Low ability	ppk_1	31	25	0.7194007838666666
Low ability	ppk_1	31	26	0.5336179480444444
Low ability	ppk_1	31	27	0.5458269626222223
Low ability	ppk_1	32	1	0.6057845642888888
Low ability	ppk_1	32	2	0.5090962880444444
Low ability	ppk_1	32	3	0.8600005433333333
Low ability	ppk_1	32	4	0.5927730082444445
Low ability	ppk_1	32	5	0.7685286840444444
Low ability	ppk_1	32	6	0.8302189273333332
Low ability	ppk_1	32	7	0.7383025802888888
Low ability	ppk_1	32	8	0.6585243432222222
Low ability	ppk_1	32	9	0.5897208549555556
Low ability	ppk_1	32	10	0.743811346088889
Low ability	ppk_1	32	11	0.5430758858
Low ability	ppk_1	32	12	0.5696407725111111
Low ability	ppk_1	32	13	0.9751752497777778
Low ability	ppk_1	32	14	0.7341899504888888
Low ability	ppk_1	32	15	0.7528443433555555
Low ability	ppk_1	32	16	0.7874350414444445
Low ability	ppk_1	32	17	0.6222763037111111
Low ability	ppk_1	32	18	0.7128387878
Low ability	ppk_1	32	19	0.7976181597555555
Low ability	ppk_1	32	20	0.5205482303555555
Low ability	ppk_1	32	21	0.45163320904444443
Low ability	ppk_1	32	22	0.8397404533777778
Low ability	ppk_1	32	23	0.9931007257777779
Low ability	ppk_1	32	24	0.6040110008222223
Low ability	ppk_1	32	25	0.7291595083111111
Low ability	ppk_1	32	26	0.6775710323777778
Low ability	ppk_1	32	27	0.5085087506222222
Low ability	ppk_1	33	1	0.7271654878444446
Low ability	ppk_1	33	2	0.3948685749111111
Low ability	ppk_1	33	3	0.7526198751777778
Low ability	ppk_1	33	4	0.35859785959999996
Low ability	ppk_1	33	5	0.8213481029111112
Low ability	ppk_1	33	6	0.8743967006666665
Low ability	ppk_1	33	7	0.7827721383555556
Low ability	ppk_1	33	8	0.886425254088889
Low ability	ppk_1	33	9	0.6183828531777777
Low ability	ppk_1	33	10	0.6685072334222223
Low ability	ppk_1	33	11	0.7065533856888888
Low ability	ppk_1	33	12	0.5027570715333333
Low ability	ppk_1	33	13	0.8285850379111112
Low ability	ppk_1	33	14	0.6315988375777778
Low ability	ppk_1	33	15	0.8256782709111111
Low ability	ppk_1	33	16	0.697532346688889
Low ability	ppk_1	33	17	0.4248128007777778
Low ability	ppk_1	33	18	0.6396415282222222
Low ability	ppk_1	33	19	0.6552129366
Low ability	ppk_1	33	20	0.2683374869333333
Low ability	ppk_1	33	21	0.6997223808222222
Low ability	ppk_1	33	22	0.7198671750222222
Low ability	ppk_1	33	23	0.8863649160222223
Low ability	ppk_1	33	24	0.6028415030444444
Low ability	ppk_1	33	25	0.8012922144888889
Low ability	ppk_1	33	26	0.8991656717777778
Low ability	ppk_1	33	27	0.7069189245111112
Low ability	ppk_1	34	1	0.7647956621333334
Low ability	ppk_1	34	2	0.38373396693333334
Low ability	ppk_1	34	3	0.5651137156666667
Low ability	ppk_1	34	4	0.502379538
Low ability	ppk_1	34	5	0.8691118086888889
Low ability	ppk_1	34	6	0.7733632318888888
Low ability	ppk_1	34	7	0.6682800690888889
Low ability	ppk_1	34	8	0.865526791911111
Low ability	ppk_1	34	9	0.6470335094888889
Low ability	ppk_1	34	10	0.9203747106666667
Low ability	ppk_1	34	11	0.7615589813333332
Low ability	ppk_1	34	12	0.6723496354666668
Low ability	ppk_1	34	13	0.6232668226222222
Low ability	ppk_1	34	14	0.6189040158
Low ability	ppk_1	34	15	0.8449713578
Low ability	ppk_1	34	16	0.7296444322666668
Low ability	ppk_1	34	17	0.5407752772444444
Low ability	ppk_1	34	18	0.6217202104
Low ability	ppk_1	34	19	0.44933540466666666
Low ability	ppk_1	34	20	0.47109411584444444
Low ability	ppk_1	34	21	0.9670919366666667
Low ability	ppk_1	34	22	0.5181037510222222
Low ability	ppk_1	34	23	0.7110230736000002
Low ability	ppk_1	34	24	0.762481522911111
Low ability	ppk_1	34	25	0.6752771297333333
Low ability	ppk_1	34	26	0.8485332944
Low ability	ppk_1	34	27	0.9463832175555554
Low ability	ppk_1	35	1	0.8321516945333333
Low ability	ppk_1	35	2	0.37044510448888895
Low ability	ppk_1	35	3	0.49511746811111107
Low ability	ppk_1	35	4	0.7105894624666668
Low ability	ppk_1	35	5	0.8760017242444444
Low ability	ppk_1	35	6	0.7192895948888888
Low ability	ppk_1	35	7	0.4594560570000001
Low ability	ppk_1	35	8	0.7080928034222223
Low ability	ppk_1	35	9	0.4892652894444445
Low ability	ppk_1	35	10	0.9232663191111111
Low ability	ppk_1	35	11	0.7956615239999999
Low ability	ppk_1	35	12	0.7255037810222221
Low ability	ppk_1	35	13	0.3864589969777778
Low ability	ppk_1	35	14	0.7604465955333334
Low ability	ppk_1	35	15	0.8186568376666666
Low ability	ppk_1	35	16	0.7264179442666667
Low ability	ppk_1	35	17	0.7233635221777778
Low ability	ppk_1	35	18	0.6016151441555556
Low ability	ppk_1	35	19	0.5247981129111111
Low ability	ppk_1	35	20	0.7129874654666667
Low ability	ppk_1	35	21	0.9975222284444446
Low ability	ppk_1	35	22	0.6146696851111111
Low ability	ppk_1	35	23	0.6967457616
Low ability	ppk_1	35	24	0.9465155580000001
Low ability	ppk_1	35	25	0.46635212842222223
Low ability	ppk_1	35	26	0.8335313430666665
Low ability	ppk_1	35	27	0.9894841022222222
Low ability	ppk_1	36	1	0.8359806754222222
Low ability	ppk_1	36	2	0.5586381036222222
Low ability	ppk_1	36	3	0.6430133993777778
Low ability	ppk_1	36	4	0.9443644084444446
Low ability	ppk_1	36	5	0.8655389680444444
Low ability	ppk_1	36	6	0.7047193473333334
Low ability	ppk_1	36	7	0.5058464997555555
Low ability	ppk_1	36	8	0.6854667052
Low ability	ppk_1	36	9	0.25317984635555557
Low ability	ppk_1	36	10	0.9995540095555554
Low ability	ppk_1	36	11	0.6417423188666667
Low ability	ppk_1	36	12	0.9188555455555556
Low ability	ppk_1	36	13	0.4787155470666667
Low ability	ppk_1	36	14	0.8080176346000001
Low ability	ppk_1	36	15	0.6241448887555555
Low ability	ppk_1	36	16	0.8234139203555556
Low ability	ppk_1	36	17	0.9306613104444444
Low ability	ppk_1	36	18	0.7245450306222222
Low ability	ppk_1	36	19	0.7030825474000001
Low ability	ppk_1	36	20	0.9660410540000001
Low ability	ppk_1	36	21	0.9989892844444445
Low ability	ppk_1	36	22	0.7745643071111111
Low ability	ppk_1	36	23	0.8044718551333333
Low ability	ppk_1	36	24	0.863391487311111
Low ability	ppk_1	36	25	0.3548515618666666
Low ability	ppk_1	36	26	0.8333419584
Low ability	ppk_1	36	27	0.9949395137777777
Low ability	ppk_1	37	1	0.8416258245111111
Low ability	ppk_1	37	2	0.6095700046
Low ability	ppk_1	37	3	0.8622559966666666
Low ability	ppk_1	37	4	0.8299830819777778
Low ability	ppk_1	37	5	0.7136502422444444
Low ability	ppk_1	37	6	0.8113756845555556
Low ability	ppk_1	37	7	0.6725289714666666
Low ability	ppk_1	37	8	0.6310025205333333
Low ability	ppk_1	37	9	0.3354066977555556
Low ability	ppk_1	37	10	0.9998719124444445
Low ability	ppk_1	37	11	0.594008487488889
Low ability	ppk_1	37	12	0.8189608258666667
Low ability	ppk_1	37	13	0.6631625234666667
Low ability	ppk_1	37	14	0.8229825225999999
Low ability	ppk_1	37	15	0.3900076356444444
Low ability	ppk_1	37	16	0.9791137444444443
Low ability	ppk_1	37	17	0.973800616
Low ability	ppk_1	37	18	0.9117201891111111
Low ability	ppk_1	37	19	0.9200248228888889
Low ability	ppk_1	37	20	0.9966676357777778
Low ability	ppk_1	37	21	0.9991783995555555
Low ability	ppk_1	37	22	0.9818262482222223
Low ability	ppk_1	37	23	0.9810593248888888
Low ability	ppk_1	37	24	0.8372519262
Low ability	ppk_1	37	25	0.4688915292888889
Low ability	ppk_1	37	26	0.8107139453555555
Low ability	ppk_1	37	27	0.8236749281555555
Low ability	ppk_1	38	1	0.6860099707999999
Low ability	ppk_1	38	2	0.6618375257111112
Low ability	ppk_1	38	3	0.7961411306666667
Low ability	ppk_1	38	4	0.8259944899777777
Low ability	ppk_1	38	5	0.6778099691333334
Low ability	ppk_1	38	6	0.9631168259999999
Low ability	ppk_1	38	7	0.8851915146666666
Low ability	ppk_1	38	8	0.7837630103555555
Low ability	ppk_1	38	9	0.5347371524666668
Low ability	ppk_1	38	10	0.9999662444444444
Low ability	ppk_1	38	11	0.5460213399333332
Low ability	ppk_1	38	12	0.8118399023111111
Low ability	ppk_1	38	13	0.8957418164444445
Low ability	ppk_1	38	14	0.690275192088889
Low ability	ppk_1	38	15	0.5187942059777778
Low ability	ppk_1	38	16	0.9053152878666667
Low ability	ppk_1	38	17	0.9843732735555556
Low ability	ppk_1	38	18	0.9694398631111111
Low ability	ppk_1	38	19	0.8526988123555556
Low ability	ppk_1	38	20	0.9991203637777777
Low ability	ppk_1	38	21	0.8867674355777777
Low ability	ppk_1	38	22	0.8798477914222222
Low ability	ppk_1	38	23	0.8954243830666666
Low ability	ppk_1	38	24	0.7215952569777778
Low ability	ppk_1	38	25	0.6740740779333333
Low ability	ppk_1	38	26	0.6511754796666668
Low ability	ppk_1	38	27	0.624739449511111
Medium ability	ppk_2	1	1	0.4698018071777778
Medium ability	ppk_2	1	2	0.9004006482222223
Medium ability	ppk_2	1	3	0.7161781051777778
Medium ability	ppk_2	1	4	0.4698800409333333
Medium ability	ppk_2	1	5	0.46954128235555553
Medium ability	ppk_2	1	6	0.39331506795555565
Medium ability	ppk_2	1	7	0.6756114877333332
Medium ability	ppk_2	1	8	0.30900482682222224
Medium ability	ppk_2	1	9	0.8654632761555554
Medium ability	ppk_2	1	10	0.18676111351111113
Medium ability	ppk_2	1	11	0.7821542207111111
Medium ability	ppk_2	1	12	0.6938498655333333
Medium ability	ppk_2	1	13	0.7643779663555555
Medium ability	ppk_2	1	14	0.5037794622444446
Medium ability	ppk_2	1	15	0.4217753916888889
Medium ability	ppk_2	1	16	0.2733108642888889
Medium ability	ppk_2	1	17	0.4383423567777778
Medium ability	ppk_2	1	18	0.8502147231111111
Medium ability	ppk_2	1	19	0.46469813364444446
Medium ability	ppk_2	1	20	0.2786461803333333
Medium ability	ppk_2	1	21	0.30031874817777776
Medium ability	ppk_2	1	22	0.2991538937777778
Medium ability	ppk_2	1	23	0.2931209074
Medium ability	ppk_2	1	24	0.4371223451333333
Medium ability	ppk_2	1	25	0.4217741310222222
Medium ability	ppk_2	1	26	0.4182529462222222
Medium ability	ppk_2	1	27	0.42925240466666664
Medium ability	ppk_2	2	1	0.3285805104
Medium ability	ppk_2	2	2	0.4593566739555556
Medium ability	ppk_2	2	3	0.4594984855111111
Medium ability	ppk_2	2	4	0.3181739451555556
Medium ability	ppk_2	2	5	0.36548139108888883
Medium ability	ppk_2	2	6	0.31087729820000004
Medium ability	ppk_2	2	7	0.4413012799333333
Medium ability	ppk_2	2	8	0.2807659477333333
Medium ability	ppk_2	2	9	0.4506458742222222
Medium ability	ppk_2	2	10	0.27797179284444445
Medium ability	ppk_2	2	11	0.4893017118222222
Medium ability	ppk_2	2	12	0.4399512756222222
Medium ability	ppk_2	2	13	0.46863773755555554
Medium ability	ppk_2	2	14	0.33530324175555554
Medium ability	ppk_2	2	15	0.29394026086666664
Medium ability	ppk_2	2	16	0.40966355339999994
Medium ability	ppk_2	2	17	0.3283925880444445
Medium ability	ppk_2	2	18	0.8113084005333334
Medium ability	ppk_2	2	19	0.31151520213333334
Medium ability	ppk_2	2	20	0.21069082120000002
Medium ability	ppk_2	2	21	0.2288861469111111
Medium ability	ppk_2	2	22	0.22627489137777776
Medium ability	ppk_2	2	23	0.2284999942888889
Medium ability	ppk_2	2	24	0.49095028202222224
Medium ability	ppk_2	2	25	0.29351402644444446
Medium ability	ppk_2	2	26	0.31520601639999996
Medium ability	ppk_2	2	27	0.3075340043555556
Medium ability	ppk_2	3	1	0.26610131033333334
Medium ability	ppk_2	3	2	0.5032290301111111
Medium ability	ppk_2	3	3	0.36214988480000004
Medium ability	ppk_2	3	4	0.2412245816888889
Medium ability	ppk_2	3	5	0.30173202126666665
Medium ability	ppk_2	3	6	0.25237902422222225
Medium ability	ppk_2	3	7	0.34135980273333333
Medium ability	ppk_2	3	8	0.2320771582222222
Medium ability	ppk_2	3	9	0.33456675306666667
Medium ability	ppk_2	3	10	0.24879721886666664
Medium ability	ppk_2	3	11	0.38433431464444445
Medium ability	ppk_2	3	12	0.3346464487555556
Medium ability	ppk_2	3	13	0.3651032743777778
Medium ability	ppk_2	3	14	0.39687628011111115
Medium ability	ppk_2	3	15	0.3210694555777778
Medium ability	ppk_2	3	16	0.4065182778
Medium ability	ppk_2	3	17	0.2628785638
Medium ability	ppk_2	3	18	0.7672341058666667
Medium ability	ppk_2	3	19	0.3498113698
Medium ability	ppk_2	3	20	0.1597662551777778
Medium ability	ppk_2	3	21	0.17141840826666666
Medium ability	ppk_2	3	22	0.17196209586666666
Medium ability	ppk_2	3	23	0.2642948579777778
Medium ability	ppk_2	3	24	0.46609850411111114
Medium ability	ppk_2	3	25	0.22149876673333335
Medium ability	ppk_2	3	26	0.24739529271111113
Medium ability	ppk_2	3	27	0.2360861916
Medium ability	ppk_2	4	1	0.3944019174444444
Medium ability	ppk_2	4	2	0.46941695177777776
Medium ability	ppk_2	4	3	0.46189105891111115
Medium ability	ppk_2	4	4	0.3552739165111111
Medium ability	ppk_2	4	5	0.37686519828888887
Medium ability	ppk_2	4	6	0.20167744904444443
Medium ability	ppk_2	4	7	0.27762462
Medium ability	ppk_2	4	8	0.3437186860666667
Medium ability	ppk_2	4	9	0.43243107333333336
Medium ability	ppk_2	4	10	0.40872625
Medium ability	ppk_2	4	11	0.4670296737555555
Medium ability	ppk_2	4	12	0.4401618039111111
Medium ability	ppk_2	4	13	0.4612552961777778
Medium ability	ppk_2	4	14	0.3861525793555555
Medium ability	ppk_2	4	15	0.28867298506666667
Medium ability	ppk_2	4	16	0.5075387000666666
Medium ability	ppk_2	4	17	0.35178527604444443
Medium ability	ppk_2	4	18	0.5891936897777779
Medium ability	ppk_2	4	19	0.3342670476444444
Medium ability	ppk_2	4	20	0.29789917726666665
Medium ability	ppk_2	4	21	0.2821081501777778
Medium ability	ppk_2	4	22	0.29506532131111113
Medium ability	ppk_2	4	23	0.2520791631111111
Medium ability	ppk_2	4	24	0.44131500762222226
Medium ability	ppk_2	4	25	0.3264703138444444
Medium ability	ppk_2	4	26	0.34781098355555556
Medium ability	ppk_2	4	27	0.35026323024444445
Medium ability	ppk_2	5	1	0.4278786558
Medium ability	ppk_2	5	2	0.4421625324444445
Medium ability	ppk_2	5	3	0.4616560809555556
Medium ability	ppk_2	5	4	0.3690714060888889
Medium ability	ppk_2	5	5	0.38970151588888885
Medium ability	ppk_2	5	6	0.16065828828888887
Medium ability	ppk_2	5	7	0.3817386338
Medium ability	ppk_2	5	8	0.32776207446666666
Medium ability	ppk_2	5	9	0.4217566213111111
Medium ability	ppk_2	5	10	0.3607063921111111
Medium ability	ppk_2	5	11	0.45551393051111105
Medium ability	ppk_2	5	12	0.4298015143555556
Medium ability	ppk_2	5	13	0.45635135044444447
Medium ability	ppk_2	5	14	0.3786241302222222
Medium ability	ppk_2	5	15	0.2665879169111111
Medium ability	ppk_2	5	16	0.5053793011777777
Medium ability	ppk_2	5	17	0.36503032548888886
Medium ability	ppk_2	5	18	0.5126011144444446
Medium ability	ppk_2	5	19	0.31863634182222217
Medium ability	ppk_2	5	20	0.3149506432444445
Medium ability	ppk_2	5	21	0.29878337604444444
Medium ability	ppk_2	5	22	0.2960504474888889
Medium ability	ppk_2	5	23	0.23701586266666666
Medium ability	ppk_2	5	24	0.40861815251111117
Medium ability	ppk_2	5	25	0.3261991782444444
Medium ability	ppk_2	5	26	0.3498107379111111
Medium ability	ppk_2	5	27	0.3554275403111111
Medium ability	ppk_2	6	1	0.4524343476444444
Medium ability	ppk_2	6	2	0.4303543355555555
Medium ability	ppk_2	6	3	0.45435987257777777
